Name,Code,Latitude,Longitude,Average Income
Mottingham,E02000127,51.431099,0.044471,47400
Mottingham East,E02000343,51.433701,0.053613,52200
"Mottram, Hollingworth & Broadbottom",E02001251,53.456200,-2.004220,40300
Mouldon Hill & Oakhurst,E02006847,51.597301,-1.825510,56800
Moulsham East,E02004499,51.716400,0.474804,52900
Moulsham West,E02004496,51.722500,0.468852,58500
Moulton,E02005651,52.273102,-0.864895,44500
"Moulton, Weston & Whaplode",E02005468,52.794701,-0.056902,39700
Mount Florida,S02001887,55.825401,-4.255020,
Mount Pleasant & Deckham East,E02001692,54.948399,-1.585120,31900
Mount Vernon North and Sandyhills,S02001899,55.844601,-4.140970,
Mountain Ash,W02000257,51.683498,-3.381010,33300
Mountcastle,S02001634,55.952702,-3.133760,
Mountsorrel & Rothley,E02005358,52.717098,-1.139270,45400
Much Hadham & Hunsdon,E02004886,51.824600,0.067160,57200
Much Wenlock & Broseley,E02006010,52.592400,-2.512040,42800
Mudchute,E02000893,51.492199,-0.008050,61600
Mudeford,E02004242,50.731998,-1.743180,47900
Muir of Ord,S02002015,57.518002,-4.460730,
Muirend and Old Cathcart,S02001878,55.812801,-4.269240,
Muirhead,S02002351,55.556999,-4.640850,
Muirhead Avenue,E02001362,53.433998,-2.919480,36100
Muirhouse,S02001671,55.971001,-3.257800,
Muirhouse,S02002137,55.772900,-3.962270,
Muirhouse and Knowetop,S02002138,55.781101,-3.980750,
Muirton,S02002237,56.407101,-3.443150,
"Mulbarton, Tasburgh & Saxlingham Nethergate",E02005605,52.548599,1.247640,50000
"Mull, Iona, Coll and Tiree",S02001370,56.505001,-6.258030,
Mumbles & Newton,W02000198,51.573101,-4.002430,47800
"Mundesley, Trunch & Bacton",E02005576,52.862301,1.425060,38000
"Mundford, Weeting & Forest",E02005514,52.522099,0.662794,42100
Munster,E02000393,51.476398,-0.212815,84900
Murrayburn and Wester Hailes North,S02001584,55.918701,-3.277790,
Murrayfield and Ravelston,S02001662,55.950298,-3.242730,
Murton North & Parkside,E02004322,54.827999,-1.368270,29900
"Muskham, Sutton on Trent & Walesby",E02005895,53.169701,-0.882891,46200
Muswell Hill North,E02000410,51.592999,-0.143303,77300
Muswell Hill South,E02000417,51.588001,-0.142214,78000
"Muthill, Greenloaning and Gleneagles",S02002222,56.283901,-3.806330,
Mutley,E02003144,50.381302,-4.135410,37900
Muxton & Lilleshall,E02002931,52.724201,-2.422390,52100
Mylor Bridge & Frogpool,E02003913,50.205200,-5.116110,46500
Mynydd-bach,W02000176,51.662800,-3.945010,35500
Mytchett & Frith Hill,E02006427,51.299400,-0.713823,61700
Mytholmroyd & Cragg Vale,E02002250,53.730400,-1.966640,38300
Nailsea East,E02003073,51.429199,-2.752810,59400
Nailsea West,E02003072,51.431301,-2.765570,45700
Nailsworth,E02004663,51.694302,-2.226200,48800
Nairn East,S02001986,57.583698,-3.866890,
Nairn Rural,S02001985,57.550201,-3.852290,
Nairn West,S02001987,57.581699,-3.884490,
"Nant-y-moel, Ogmore Vale & Blackmill",W02000220,51.602501,-3.535200,33700
Nantwich North East,E02003836,53.069199,-2.517410,39500
Nantwich South East & Wybunbury,E02003837,53.071899,-2.495070,52900
Nantwich South West,E02003839,53.064499,-2.523830,41600
Narberth,W02000132,51.793598,-4.751520,36400
Narborough,E02005339,52.573399,-1.209850,48100
Nascot Wood,E02004974,51.670200,-0.410615,63900
Nash Mills & Bennetts End,E02004875,51.738201,-0.450155,51400
Naul's Mill & Bishopsgate Green,E02001977,52.416401,-1.516150,37300
"Navenby, Harmston & Brant Broughton",E02005458,53.097900,-0.560893,45100
Neasden,E02000106,51.557598,-0.249845,45800
Neath Abbey,W02000205,51.667400,-3.822960,35600
Neath South,W02000210,51.652199,-3.799220,35300
Neath Town,W02000206,51.661098,-3.804150,30200
Nechells,E02001869,52.498501,-1.868790,30100
Needham Market South & Graeat Blakenham,E02006271,52.125702,1.045080,47600
Nelson Bradley,E02005248,53.841499,-2.209240,29300
Nelson East,E02005249,53.835602,-2.204180,30500
Nelson West,E02005250,53.834599,-2.218020,34300
Nerston and EK Landward Area,S02002416,55.768600,-4.170560,
Neston & Parkgate,E02003841,53.293999,-3.065110,41900
Nether Edge,E02001660,53.360199,-1.488990,53900
"Nether Wallop, Kings Somborne & Dunbridge",E02004822,51.073601,-1.540530,54900
Netheravon & Upavon,E02006642,51.294601,-1.822920,51300
"Nethercourt, Pegwell & Cliffsend",E02005148,51.331799,1.389330,40100
Netherfield & Colwick,E02005879,52.960602,-1.078040,37400
Netherlee,S02001571,55.803200,-4.271650,
Netherley,E02001391,53.387001,-2.838220,31600
Netherton,E02002017,52.491798,-2.080980,34400
Netherton & Middlestown,E02002472,53.647301,-1.591100,45200
Netherton & South Crosland,E02002320,53.618599,-1.806840,37500
Netherton and Kirkhill,S02002136,55.769299,-3.947770,
Netherton North,E02001451,53.491402,-2.977500,31300
Netherton South,E02001457,53.480400,-2.969820,33900
Netley,E02004725,50.876400,-1.348990,39400
"Nettleham, Sudbrooke & Scothern",E02005501,53.266800,-0.478669,47700
Nettleswell,E02004546,51.773499,0.105027,42200
New Abbey,S02001426,55.010502,-3.632850,
New Addington Central,E02000225,51.347599,-0.013754,43000
New Addington North,E02000223,51.352901,-0.019883,38600
New Addington South,E02000229,51.339600,-0.008454,40200
New Alresford,E02004832,51.081600,-1.159730,51900
New Arley & Fillongley,E02006474,52.495899,-1.612690,46700
New Ash Green,E02006832,51.364799,0.302931,49200
New Barnet Town & East Barnet,E02000029,51.643799,-0.164771,58000
New Barnet West,E02000028,51.643700,-0.172735,61100
New Basford,E02002879,52.978100,-1.166180,40100
New Beckenham,E02000132,51.413200,-0.028468,63800
New Bilton,E02006497,52.372398,-1.276170,44300
New Brighton,E02001467,53.435799,-3.044420,35100
New Brighton & Mynyddisa,W02000071,53.170799,-3.108600,41900
New Broughton & Bryn Cefn,W02000082,53.063400,-3.034930,38100
New Catton & Mousehold North,E02005586,52.643101,1.299000,41100
New Clee,E02002731,53.566502,-0.062673,26200
New Cross & Deptford South,E02006798,51.477901,-0.031207,43800
New Cross Gate,E02000655,51.476501,-0.046383,52000
New Cross South,E02000657,51.471901,-0.031391,51800
New Cumnock,S02001482,55.393501,-4.179860,
"New Delph, Dobcross & Austerlands",E02001110,53.550499,-2.027380,51400
New Dock & Eve Hill,E02002010,52.510502,-2.090590,34700
New Duston East,E02005668,52.248100,-0.946216,43300
New Duston West,E02005663,52.255100,-0.959499,50000
New Earswick,E02002775,53.993698,-1.068090,40600
New Elgin East,S02002085,57.639000,-3.297360,
New Elgin West,S02002086,57.636299,-3.313070,
New Eltham,E02000344,51.432400,0.066596,60400
New Farm Loch South,S02001497,55.612900,-4.476250,
New Farnley & Lower Wortley,E02002412,53.780701,-1.602980,43800
New Haw & Woodham,E02006402,51.349602,-0.499372,67600
New Inn,W02000327,51.695000,-3.008550,40800
New Invention,E02002123,52.609699,-2.037210,36600
New Islington & Miles Platting,E02001057,53.486301,-2.215350,42000
New Longton & Hutton,E02005296,53.726002,-2.754660,48900
New Malden East,E02000604,51.400799,-0.255180,64900
New Malden West,E02000605,51.402302,-0.265581,65600
New Mills East & Hayfield,E02004098,53.365898,-1.966690,39600
New Mills West & Furness Vale,E02004097,53.368999,-1.994540,45500
New Milton East,E02004799,50.752998,-1.652100,38900
New Milton West,E02004798,50.756699,-1.660830,39600
New Moston,E02001049,53.516602,-2.170240,36400
New Normanton,E02002811,52.911400,-1.481280,31600
New Oscott,E02001836,52.549000,-1.853490,53600
New Parks & Stokeswood,E02002838,52.644501,-1.168230,33000
New Pitsligo,S02001329,57.589901,-2.242320,
New Pudsey,E02002395,53.803101,-1.691170,43200
New Quay & Penbryn,W02000122,52.168098,-4.375650,35500
New Romney,E02005113,50.985500,0.947558,39200
New Rossington,E02001575,53.475498,-1.078290,31100
New Southgate & Arnos Grove,E02000308,51.614601,-0.136109,57000
New Springs,E02001293,53.557400,-2.595690,41800
New Thundersley,E02004474,51.570301,0.587998,46000
New Town,E02003278,51.873699,-0.416435,44600
New Town & Hythe,E02004516,51.883301,0.911803,43900
New Town East and Gayfield,S02001655,55.958801,-3.189350,
New Town West,S02001656,55.955200,-3.200890,
New Tredegar & Darren Valley,W02000291,51.720402,-3.251920,31700
New Waltham,E02002747,53.527599,-0.064089,43200
"New Whittington, Hollingwood & Barrow Hill",E02004057,53.267200,-1.389940,33500
New York,E02001752,55.018600,-1.488990,32400
New Zealand,E02002806,52.924400,-1.498920,34700
Newall Green,E02001095,53.384102,-2.283740,36000
Newark North,E02005899,53.077202,-0.809283,37500
Newark South East,E02005901,53.071602,-0.795171,41100
Newark South West,E02005902,53.063999,-0.818028,36500
Newarthill,S02002151,55.815102,-3.941910,
Newbattle and Dalhousie,S02002062,55.869499,-3.093150,
Newbiggin,E02005734,55.185001,-1.516490,29500
Newbold,E02004061,53.249599,-1.434320,35400
Newborough,W02000009,53.200298,-4.317360,39800
Newborough & Peakirk,E02003239,52.623100,-0.242219,46800
Newbottle & Penshaw,E02001822,54.865002,-1.478770,40200
Newbridge,W02000299,51.665901,-3.146770,36700
Newbridge,E02002992,51.388100,-2.396040,51900
Newburgh,S02001825,56.350700,-3.214130,
Newbury Central & Greenham,E02003385,51.398899,-1.317990,53800
Newbury Clay Hill,E02003379,51.408298,-1.302990,61000
Newbury North West,E02003378,51.411400,-1.328990,50400
Newbury Park,E02000767,51.580101,0.082252,60600
Newbury South West,E02003386,51.393398,-1.324040,53200
Newbury Wash Common,E02003387,51.383499,-1.339200,63600
Newby & Scalby,E02005799,54.296101,-0.437798,41200
Newcastle Town,E02006168,53.012699,-2.224520,34700
Newcastle West & Cross Heath,E02006167,53.016102,-2.249050,36100
Newent,E02004627,51.931099,-2.408990,45300
Newfoundpool,E02002842,52.639000,-1.150700,35300
Newgate & Carr Bank,E02005888,53.145000,-1.182790,34200
Newhaven Town,E02004386,50.795399,0.056114,41000
Newhaven West,E02004387,50.792900,0.043727,42700
Newington,E02005144,51.345001,1.397210,34200
Newington,E02002678,53.746201,-0.383075,35400
Newington and Dalkeith Road,S02001611,55.937599,-3.172970,
Newington Green,E02000565,51.550201,-0.084678,57700
"Newington, Halstow & Upchurch",E02005122,51.362099,0.654229,48700
Newland Avenues,E02002669,53.760201,-0.362603,42000
Newland South,E02002666,53.763500,-0.352410,30400
Newlands,S02001876,55.816799,-4.290740,
Newmachar and Fintray,S02001311,57.258999,-2.203860,
Newmains,S02002145,55.787601,-3.879550,
Newmilns,S02001490,55.606899,-4.327840,
Newnham,E02003626,52.138302,-0.433263,55300
Newport & Maze Park,E02002503,54.558800,-1.263200,32900
Newport and Wormit,S02001841,56.433800,-2.954170,
Newport Central & Parkhurst West,E02003589,50.701199,-1.300150,32200
Newport East & Parkhurst East,E02003588,50.705502,-1.287410,36800
Newport North,E02002928,52.773602,-2.375360,46600
Newport Pagnell North,E02003461,52.086201,-0.741290,54500
Newport Pagnell South,E02003462,52.083000,-0.718770,55000
Newport South,E02002930,52.767200,-2.378210,42700
Newport South & West,E02003591,50.687901,-1.292440,40200
"Newport, Littlebury & Clavering",E02004593,51.994301,0.178903,58300
Newquay East,E02003955,50.411301,-5.071460,39700
Newquay West,E02003954,50.412399,-5.088780,40300
Newstead & Blurton South,E02002982,52.970200,-2.160810,38300
"Newton Abbot, Broadlands & Wolborough",E02004215,50.526402,-3.611690,43000
"Newton Abbot, Highweek",E02004212,50.534500,-3.621970,44600
"Newton Abbot, Milber & Buckland",E02004216,50.523602,-3.583850,43400
"Newton Abbot, Town Centre",E02004214,50.529701,-3.603120,36700
Newton Aycliffe East,E02004343,54.620602,-1.561830,32500
Newton Aycliffe North,E02004341,54.630001,-1.581750,45600
Newton Aycliffe South,E02004344,54.610298,-1.573270,35600
Newton Aycliffe West,E02004342,54.623901,-1.585080,30000
Newton Farm,E02000460,51.568199,-0.366612,55100
Newton Hall & Brasside,E02004308,54.803001,-1.569960,50400
Newton Heath,E02001055,53.497799,-2.188580,31400
Newton Longville & Great Horwood,E02003654,51.979599,-0.832944,60600
Newton North,S02002344,55.480301,-4.618290,
Newton Stewart,S02001412,54.950100,-4.455800,
Newton-le-Willows,E02001420,53.450199,-2.622250,42400
Newtongrange,S02002070,55.868099,-3.060220,
Newtonhill,S02001293,57.033001,-2.149990,
Newtonmoor,E02001246,53.472198,-2.074400,35200
Newtown,E02003201,50.737801,-1.944100,43500
Newtown,E02005032,51.445599,0.233597,56500
Newtown & Nicholstown,E02003570,50.911999,-1.396180,40500
Newtown North,W02000104,52.516300,-3.312210,36200
Newtown South,W02000105,52.507099,-3.329540,35900
Neyland,W02000134,51.728001,-4.946170,37800
Niddrie,S02001628,55.931801,-3.123280,
Nightingale Lane,E02000939,51.452702,-0.157640,91600
Nine Elms & Patmore,E02000924,51.480000,-0.137430,62100
"Niton, Shorwell & Godshill",E02003597,50.618801,-1.292060,38500
Nitshill,S02001845,55.817101,-4.347070,
Noctorum North & Upton East,E02001485,53.385300,-3.081510,33500
Noctorum South,E02001490,53.371601,-3.064140,42700
Noel Park,E02000406,51.596401,-0.100944,51800
Norbiton East,E02000603,51.406502,-0.276809,57600
Norbreck & Bispham,E02002635,53.851002,-3.047640,35800
Norbury East,E02000196,51.409401,-0.115523,53800
Norbury West,E02000197,51.406898,-0.124514,54100
Norcot North,E02003394,51.461899,-1.019670,54600
Norcot South,E02003396,51.454300,-1.006620,59100
Norden East & Bagslate Moor,E02001138,53.623299,-2.203620,47300
Norfolk Park,E02001653,53.365299,-1.451730,31100
Nork,E02006375,51.323700,-0.222174,69900
Normanston & Oulton Broad East,E02006306,52.477299,1.728240,34200
Normanton East,E02002450,53.708698,-1.397590,44800
Normanton North & Peartree,E02002815,52.903702,-1.483730,32900
Normanton South,E02002818,52.896702,-1.485940,34100
Normanton West,E02002453,53.693001,-1.422530,36200
Normanton West,E02002817,52.897499,-1.504180,45900
Norris Bank,E02001197,53.412701,-2.177910,49600
Norris Green East,E02001356,53.443401,-2.916050,35300
Norris Green West,E02001357,53.442001,-2.930660,33800
North Acton,E02000252,51.524502,-0.263774,49400
North and East Isles,S02002328,60.597099,-0.965830,
North Baddesley & Braishfield,E02004825,50.988701,-1.444580,52100
North Barlanark and Easterhouse South,S02001907,55.863899,-4.127670,
North Barnes,E02000784,51.480202,-0.238909,72000
North Bersted,E02006553,50.800999,-0.688346,52300
"North Blackwood, Argoed & Markham",W02000294,51.689800,-3.199720,38500
North Bretton & Westwood,E02003245,52.592800,-0.273812,37400
North Castlehill and Thorn,S02001512,55.930000,-4.351520,
North Central & Dartmouth Circus,E02001876,52.491501,-1.893190,29500
North Central Oxford,E02005942,51.770199,-1.265350,86400
North Cheam East,E02000848,51.370602,-0.219634,60600
North Cheam West,E02000847,51.374802,-0.229878,58000
North Cramlington,E02005714,55.099400,-1.585330,53300
North Cricklewood,E02000063,51.562698,-0.212875,52000
North Darwen,E02002628,53.706299,-2.479670,35600
North Dulwich,E02000833,51.463001,-0.085925,56800
North East Centre,E02002640,53.824699,-3.043760,27600
North Ely,E02003734,52.406700,0.266474,51900
North End,E02000386,51.487099,-0.205239,50600
North End East,E02003534,50.816502,-1.074230,49300
North End West & Whale Island,E02003533,50.818802,-1.086750,43400
North Evington & Rowlatts Hill,E02002845,52.634499,-1.085610,32500
North Feltham & Hatton,E02000547,51.458000,-0.416306,50800
North Ferriby & Swanland,E02002718,53.729198,-0.500672,59000
North Finchley,E02000042,51.612598,-0.178310,58000
North Giffnock and North Thornliebank,S02001574,55.808300,-4.300360,
North Gorebridge,S02002071,55.851299,-3.055830,
North Gosforth,E02001709,55.021999,-1.622750,56700
North Harrow,E02000451,51.586498,-0.366730,73600
North Heaton,E02001719,54.993500,-1.578190,45900
North Hendon & Sunny Hill,E02000054,51.591000,-0.231066,54400
North Hyde & North Cranford,E02000530,51.490700,-0.398399,43600
North Hykeham North,E02006867,53.191898,-0.592448,42500
North Hykeham South,E02006866,53.182400,-0.590015,44700
North Hylton,E02001798,54.919102,-1.448070,31900
North Inch,S02002238,56.400200,-3.437970,
North Jesmond,E02001720,54.992802,-1.604900,43600
North Kelvin,S02001951,55.879299,-4.282630,
North Kensington,E02000579,51.517899,-0.218874,54900
North Kirkhill,S02001566,55.775101,-4.301140,
North Laine & the Lanes,E02003517,50.826099,-0.140879,49200
North Lancing,E02006536,50.837601,-0.323266,49600
North Leith and Newhaven,S02001641,55.978100,-3.186450,
North Lindley & Birchencliffe,E02002300,53.661598,-1.832800,45300
North Lynn,E02005557,52.764198,0.406234,36100
North Mainland,S02002327,60.425701,-1.330650,
North Malvern,E02006715,52.126801,-2.334420,45300
North Middleton & Stakehill,E02001152,53.561298,-2.195040,37900
North Muirton and Old Scone,S02002236,56.416500,-3.450300,
"North Newmarket, Studlands & Exning",E02006243,52.258301,0.392505,46900
North Ockendon,E02003301,51.514500,0.288306,47900
North Ormesby & Brambles,E02002497,54.570000,-1.202840,28800
North Prospect,E02003134,50.393002,-4.164720,36600
North Queensferry and Inverkeithing West,S02001763,56.024200,-3.398730,
North Reddish,E02001188,53.443298,-2.164560,35900
North Richmondshire,E02005782,54.470100,-1.681440,50700
North Sheen,E02000787,51.469101,-0.284800,73800
North Sherwood,E02002874,52.991501,-1.148480,41700
North Shields,E02001759,55.009602,-1.448020,36100
North Shore,E02002638,53.827400,-3.052510,28800
North Speyside,S02002074,57.492699,-3.233240,
North Sudbury & Long Melford,E02006229,52.069901,0.721747,42500
North Tividale,E02002063,52.510201,-2.037860,38400
North Walsham,E02005579,52.820801,1.388800,37700
North Watford,E02004973,51.671799,-0.397767,55300
"North Weald, Matching & Sheering",E02004527,51.774101,0.166611,51600
North Wingfield & Pilsley,E02004115,53.171902,-1.385090,37500
North Witham,E02004460,51.816002,0.637791,45300
North Worle,E02003079,51.367802,-2.916360,47100
Northallerton,E02005753,54.339199,-1.434040,37200
Northallerton South & Leeming Bar,E02005754,54.333698,-1.505930,49400
Northbourne,E02003174,50.759602,-1.887460,44700
Northbrook,E02006626,50.825901,-0.427242,49200
Northchurch & Potten End,E02004861,51.779598,-0.569315,55400
Northenden,E02001090,53.405201,-2.257930,45700
Northern and Irvine Valley Rural,S02001486,55.669300,-4.453680,
Northern Moor,E02001088,53.410900,-2.284670,38400
Northfield,S02001273,57.165501,-2.163930,
Northfield and Piershill,S02001635,55.951900,-3.140670,
Northfield Victoria Common,E02001946,52.411400,-1.963420,47300
Northfields,E02000269,51.506302,-0.314582,77400
Northfields & Merrydale,E02002837,52.647202,-1.098740,32200
Northfleet North,E02005055,51.443401,0.338916,50300
Northfleet South,E02005060,51.429901,0.338721,49300
"Northiam, Peasmarsh & Camber",E02004393,50.977100,0.666851,40100
"Northleach, Coln Valley & Ampneys",E02004619,51.773201,-1.811060,51800
Northolt East,E02000241,51.546799,-0.369932,57600
Northolt South,E02000245,51.536701,-0.382558,45400
